RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220D-16
 N =            6     M =           10

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
   69   79     0     0  con    0  1.0D+00  1.7D-02  1.556D-06  6.229D-09
   70   81     0     0  con    1  4.5D-02  5.4D-05  2.630D-07  6.227D-09
   71   82     0     0  con    0  1.0D+00  3.6D-03  5.919D-07  6.217D-09
   72   83     0     0  con    0  1.0D+00  9.1D-04  2.050D-07  6.210D-09
   73   84     0     0  con    0  1.0D+00  2.9D-04  5.347D-09  6.210D-09
   74   85     0     0  con    0  1.0D+00  3.8D-06  1.154D-09  6.210D-09
   75   86     0     0  con    0  1.0D+00  8.4D-07  1.235D-09  6.210D-09
   76   87     0     0  con    0  1.0D+00  1.1D-05  2.150D-09  6.210D-09
   77   88     0     0  con    0  1.0D+00  1.4D-05  3.778D-09  6.210D-09
   78   89     0     0  con    0  1.0D+00  3.4D-05  1.299D-08  6.210D-09
   79   90     0     0  con    0  1.0D+00  3.7D-05  1.129D-08  6.210D-09
   80   91     0     0  con    0  1.0D+00  2.6D-04  1.642D-07  6.210D-09
   81   92     0     0  con    0  1.0D+00  6.0D-05  4.057D-08  6.210D-09
   82   93     0     0  con    0  1.0D+00  8.1D-05  1.659D-07  6.210D-09
   83   94     0     0  con    0  1.0D+00  2.1D-04  4.876D-07  6.209D-09
   84   95     0     0  con    0  1.0D+00  6.2D-04  8.976D-07  6.209D-09
   85   96     0     0  con    0  1.0D+00  1.4D-03  1.252D-06  6.208D-09
   86   97     0     0  con    0  1.0D+00  2.9D-03  1.407D-06  6.205D-09
   87   98     0     0  con    0  1.0D+00  5.6D-03  1.523D-06  6.201D-09
   88  100     0     0  con    1  1.8D-02  2.6D-03  2.264D-06  6.201D-09
   89  101     0     0  con    0  1.0D+00  1.6D-03  1.219D-06  6.198D-09
   90  102     0     0  con    0  1.0D+00  1.4D-03  1.830D-07  6.196D-09
   91  103     0     0  con    0  1.0D+00  1.3D-04  3.090D-07  6.196D-09
   92  104     0     0  con    0  1.0D+00  1.7D-04  4.651D-07  6.196D-09
   93  105     0     0  con    0  1.0D+00  2.5D-04  5.654D-07  6.195D-09
   94  106     0     0  con    0  1.0D+00  1.7D-03  5.542D-07  6.194D-09
   95  109     0     0  con    2  1.7D-02  9.4D-05  5.398D-07  6.194D-09
   96  110     0     0  con    0  1.0D+00  1.4D-03  8.856D-08  6.194D-09
   97  111     0     0  con    0  1.0D+00  6.4D-04  2.286D-07  6.194D-09
   98  112     0     0  con    0  1.0D+00  6.4D-04  4.425D-07  6.193D-09
   99  113     0     0  con    0  1.0D+00  1.1D-03  6.627D-07  6.193D-09
  100  114     0     0  con    0  1.0D+00  2.3D-03  8.619D-07  6.192D-09
  101  115     0     0  con    0  1.0D+00  4.7D-03  3.237D-06  6.191D-09
  102  116     0     0  con    0  1.0D+00  4.8D-03  2.396D-06  6.186D-09
  103  117     0     0  con    0  1.0D+00  1.9D-02  6.958D-07  6.169D-09
  104  118     0     0  con    0  1.0D+00  4.0D-02  2.974D-06  6.138D-09
  105  119     0     0  con    0  1.0D+00  7.8D-02  6.840D-06  6.078D-09
  106  120     0     0  con    0  1.0D+00  1.0D-01  1.182D-05  5.996D-09
  107  121     0     0  con    0  1.0D+00  7.9D-02  9.602D-06  5.841D-09
  108  122     0     0  con    0  1.0D+00  7.4D-02  3.844D-06  5.765D-09
  109  123     0     0  con    0  1.0D+00  4.4D-02  4.583D-06  5.704D-09
  110  124     0     0  con    0  1.0D+00  1.9D-02  3.744D-06  5.679D-09
  111  125     0     0  con    0  1.0D+00  4.7D-02  1.211D-06  5.662D-09
  112  127     0     0  con    1  2.8D-01  6.6D-02  8.463D-06  5.610D-09
  113  128     0     0  con    0  1.0D+00  5.5D-02  4.620D-06  5.523D-09
  114  129     0     0  con    0  1.0D+00  1.5D-01  2.177D-06  5.469D-09
  115  130     0     0  con    0  1.0D+00  6.7D-02  7.248D-06  5.372D-09
  116  132     0     0  con    1  4.0D-01  7.0D-02  6.932D-06  5.316D-09
  117  134     0     0  con    1  1.8D-01  6.6D-02  5.496D-06  5.278D-09
  118  135     0     0  con    0  1.0D+00  6.9D-02  3.492D-06  5.225D-09
  119  136     0     0  con    0  1.0D+00  9.3D-03  5.164D-06  5.181D-09
  120  137     0     0  con    0  1.0D+00  2.0D-01  4.076D-06  5.096D-09
  121  138     0     0  con    0  1.0D+00  5.7D-02  1.243D-06  4.783D-09
  122  140     0     0  con    1  4.5D-01  1.1D-01  2.199D-06  4.649D-09
  123  142     0     0  con    1  4.4D-01  8.2D-02  3.264D-06  4.527D-09
  124  144     0     0  con    1  4.2D-01  8.6D-02  7.042D-06  4.381D-09
  125  145     0     0  con    0  1.0D+00  1.3D-01  9.931D-06  4.073D-09
  126  147     0     0  con    1  2.9D-01  8.7D-02  4.312D-06  3.868D-09
  127  148     0     0  con    0  1.0D+00  8.1D-02  2.985D-06  3.773D-09
  128  149     0     0  con    0  1.0D+00  5.8D-02  2.859D-06  3.753D-09
  129  150     0     0  con    0  1.0D+00  3.8D-02  1.766D-06  3.706D-09
  130  152     0     0  con    1  1.1D-01  5.3D-04  3.663D-07  3.703D-09
  131  153     0     0  con    0  1.0D+00  3.3D-02  7.918D-07  3.687D-09
  132  154     0     0  con    0  1.0D+00  2.9D-02  6.930D-07  3.672D-09
  133  155     0     0  con    0  1.0D+00  3.7D-02  3.900D-07  3.649D-09
  134  156     0     0  con    0  1.0D+00  8.4D-02  8.641D-07  3.607D-09
  135  159     0     0  con    2  6.7D-01  1.1D-01  1.784D-06  3.547D-09
  136  160     0     0  con    0  1.0D+00  1.0D-01  3.617D-06  3.435D-09
  137  162     0     0  con    1  3.9D-01  5.9D-02  1.731D-06  3.402D-09
  138  164     0     0  con    1  4.1D-01  1.8D-02  3.644D-06  3.371D-09
  139  165     0     0  con    0  1.0D+00  4.5D-02  2.571D-06  3.350D-09
  140  166     0     0  con    0  1.0D+00  1.6D-02  5.483D-07  3.337D-09
  141  167     0     0  con    0  1.0D+00  2.5D-02  6.015D-07  3.325D-09
  142  168     0     0  con    0  1.0D+00  6.9D-02  2.018D-06  3.294D-09
  143  169     0     0  con    0  1.0D+00  6.3D-02  3.771D-06  3.259D-09
  144  171     0     0  con    1  2.3D-01  3.8D-02  3.116D-06  3.247D-09
  145  172     0     0  con    0  1.0D+00  6.9D-02  8.864D-07  3.208D-09
  146  173     0     0  con    0  1.0D+00  1.7D-02  2.508D-06  3.190D-09
  147  175     0     0  con    1  4.8D-01  4.5D-02  1.993D-06  3.177D-09
  148  176     0     0  con    0  1.0D+00  4.0D-02  1.319D-06  3.170D-09
  149  177     0     0  con    0  1.0D+00  3.3D-02  1.042D-06  3.156D-09
  150  178     0     0  con    0  1.0D+00  5.6D-02  6.741D-07  3.132D-09
  151  180     0     0  con    1  2.6D-02  7.6D-04  1.076D-06  3.131D-09
  152  181     0     0  con    0  1.0D+00  5.3D-02  1.078D-06  3.116D-09
  153  182     0     0  con    0  1.0D+00  9.3D-02  9.129D-07  3.106D-09
  154  183     0     0  con    0  1.0D+00  1.0D-02  3.741D-07  3.094D-09
  155  185     0     0  con    1  4.5D-01  3.6D-02  1.654D-07  3.083D-09
  156  187     0     0  con    1  5.0D-01  3.1D-02  1.023D-06  3.080D-09
  157  188     0     0  con    0  1.0D+00  4.0D-02  8.356D-07  3.075D-09
  158  190     0     0  con    1  4.1D-01  1.9D-02  1.950D-06  3.072D-09
  159  191     0     0  con    0  1.0D+00  3.3D-02  4.917D-07  3.066D-09
  160  192     0     0  con    0  1.0D+00  3.4D-02  8.015D-07  3.061D-09
  161  194     0     0  con    1  2.7D-01  2.4D-02  6.869D-07  3.060D-09
  162  195     0     0  con    0  1.0D+00  7.3D-02  7.437D-07  3.057D-09
  163  197     0     0  con    1  1.5D-02  2.9D-03  4.829D-07  3.056D-09
  164  198     0     0  con    0  1.0D+00  6.3D-03  3.919D-07  3.055D-09
  165  199     0     0  con    0  1.0D+00  2.1D-02  5.448D-08  3.053D-09
  166  201     0     0  con    1  2.8D-01  6.4D-03  8.578D-08  3.053D-09
  167  203     0     0  con    1  3.0D-01  9.7D-03  9.857D-08  3.053D-09
  168  205     0     0  con    1  2.8D-01  8.6D-03  1.092D-07  3.053D-09
  169  207     0     0  con    1  2.6D-01  6.9D-03  1.044D-07  3.053D-09
  170  210     0     0  con    2  1.5D-02  5.1D-04  1.063D-07  3.053D-09
  171  212     0     0  con    1  2.2D-01  5.8D-03  9.543D-08  3.053D-09
  172  218     0     0  con    5  1.1D-01  3.0D-03  8.941D-08  3.053D-09
  173  227     0     0  con    8  5.8D-02  1.6D-03  8.428D-08  3.053D-09
  174  241     0     0  con   13  6.0D-07  1.6D-08  8.428D-08  3.053D-09
  175  244     0     0  con    2  2.3D-02  1.2D-03  9.341D-08  3.053D-09
  176  246     0     0  con    1  2.1D-01  2.9D-03  6.045D-08  3.053D-09
  177  262     0     0  con   15  0.0D+00  0.0D+00  6.045D-08  3.053D-09

CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH             

 Warning:  more than 10 function and gradient
   evaluations in the last line search.  Termination
   may possibly be caused by a bad search direction.

 Total User time 1.974E+02 seconds.

