  3.932689E-01  4.294807E-02 -6.797521E-02
  4.029827E-01  4.572367E-02 -7.653408E-02
  4.129363E-01  4.866515E-02 -8.506119E-02
  4.231359E-01  5.177726E-02 -9.352644E-02
  4.335873E-01  5.506367E-02 -1.018989E-01
  4.442969E-01  5.852665E-02 -1.101470E-01
  4.552711E-01  6.216679E-02 -1.182387E-01
  4.665163E-01  6.598263E-02 -1.261411E-01
  4.780392E-01  6.997021E-02 -1.338214E-01
  4.898468E-01  7.412265E-02 -1.412459E-01
  5.019460E-01  7.842972E-02 -1.483806E-01
  5.143441E-01  8.287730E-02 -1.551908E-01
  5.270484E-01  8.744695E-02 -1.616416E-01
  5.400665E-01  9.211538E-02 -1.676976E-01
  5.534061E-01  9.685404E-02 -1.733239E-01
  5.670752E-01  1.016287E-01 -1.784862E-01
  5.810820E-01  1.063992E-01 -1.831511E-01
  5.954347E-01  1.111192E-01 -1.872867E-01
  6.101420E-01  1.157361E-01 -1.908625E-01
  6.252125E-01  1.201915E-01 -1.938497E-01
  6.406552E-01  1.244211E-01 -1.962213E-01
  6.564794E-01  1.283560E-01 -1.979523E-01
  6.726944E-01  1.319230E-01 -1.990198E-01
  6.893100E-01  1.350463E-01 -1.994031E-01
  7.063359E-01  1.376482E-01 -1.990841E-01
  7.237824E-01  1.396511E-01 -1.980471E-01
  7.416599E-01  1.409780E-01 -1.962792E-01
  7.599789E-01  1.415547E-01 -1.937701E-01
  7.787503E-01  1.413115E-01 -1.905125E-01
  7.979855E-01  1.401849E-01 -1.865020E-01
  8.176957E-01  1.381210E-01 -1.817369E-01
  8.378928E-01  1.350777E-01 -1.762188E-01
  8.585888E-01  1.310270E-01 -1.699517E-01
  8.797959E-01  1.259567E-01 -1.629428E-01
  9.015269E-01  1.198712E-01 -1.552020E-01
  9.237946E-01  1.127919E-01 -1.467417E-01
  9.466123E-01  1.047558E-01 -1.375770E-01
  9.699936E-01  9.581445E-02 -1.277254E-01
  9.939525E-01  8.603111E-02 -1.172070E-01
  1.018503E+00  7.547786E-02 -1.060439E-01
  1.043660E+00  6.423186E-02 -9.426020E-02
  1.069439E+00  5.237134E-02 -8.188217E-02
  1.095854E+00  3.997150E-02 -6.893778E-02
  1.122921E+00  2.710054E-02 -5.545668E-02
  1.150657E+00  1.381627E-02 -4.147005E-02
  1.179079E+00  1.632999E-04 -2.701042E-02
  1.208202E+00 -1.382861E-02 -1.211157E-02
  1.238044E+00 -2.814509E-02  3.191646E-03
  1.268624E+00 -4.278627E-02  1.886344E-02
  1.299959E+00 -5.776446E-02  3.486722E-02
  1.332068E+00 -7.310036E-02  5.116572E-02
  1.364970E+00 -8.881779E-02  6.772111E-02
  1.398685E+00 -1.049373E-01  8.449517E-02
  1.433233E+00 -1.214687E-01  1.014493E-01
  1.468633E+00 -1.384035E-01  1.185449E-01
  1.504909E+00 -1.557072E-01  1.357429E-01
  1.542080E+00 -1.733131E-01  1.530044E-01
  1.580169E+00 -1.911184E-01  1.702907E-01
  1.619199E+00 -2.089841E-01  1.875629E-01
  1.659194E+00 -2.267402E-01  2.047824E-01
  1.700176E+00 -2.441964E-01  2.219108E-01
  1.742170E+00 -2.611595E-01  2.389100E-01
  1.785202E+00 -2.774554E-01  2.557420E-01
  1.829296E+00 -2.929537E-01  2.723695E-01
  1.874480E+00 -3.075898E-01  2.887552E-01
  1.920779E+00 -3.213813E-01  3.048623E-01
  1.968223E+00 -3.344319E-01  3.206544E-01
  2.016838E+00 -3.469214E-01  3.360954E-01
  2.066654E+00 -3.590777E-01  3.511497E-01
  2.117700E+00 -3.711336E-01  3.657819E-01
  2.170007E+00 -3.832733E-01  3.799571E-01
  2.223606E+00 -3.955786E-01  3.936405E-01
  2.278529E+00 -4.079923E-01  4.067975E-01
  2.334809E+00 -4.203233E-01  4.193940E-01
  2.392479E+00 -4.323103E-01  4.313959E-01
  2.451573E+00 -4.437342E-01  4.427695E-01
  2.512127E+00 -4.544967E-01  4.534815E-01
  2.574177E+00 -4.645720E-01  4.634993E-01
  2.637759E+00 -4.739234E-01  4.727910E-01
  2.702911E+00 -4.825155E-01  4.813261E-01
  2.769673E+00 -4.903177E-01  4.890752E-01
  2.838084E+00 -4.973013E-01  4.960109E-01
  2.908185E+00 -5.034401E-01  5.021078E-01
  2.980017E+00 -5.087110E-01  5.073434E-01
  3.053623E+00 -5.130939E-01  5.116978E-01
  3.129048E+00 -5.165726E-01  5.151546E-01
  3.206335E+00 -5.191347E-01  5.177011E-01
  3.285532E+00 -5.207719E-01  5.193284E-01
  3.366685E+00 -5.214803E-01  5.200322E-01
  3.449842E+00 -5.212604E-01  5.198124E-01
  3.535053E+00 -5.201172E-01  5.186734E-01
  3.622369E+00 -5.180603E-01  5.166242E-01
  3.711841E+00 -5.151036E-01  5.136783E-01
  3.803524E+00 -5.112650E-01  5.098532E-01
  3.897471E+00 -5.065665E-01  5.051704E-01
  3.993738E+00 -5.010330E-01  4.996548E-01
  4.092383E+00 -4.946929E-01  4.933343E-01
  4.193465E+00 -4.875767E-01  4.862396E-01
  4.297044E+00 -4.797173E-01  4.784033E-01
  4.403181E+00 -4.711491E-01  4.698598E-01
  4.511939E+00 -4.619079E-01  4.606448E-01
  4.623384E+00 -4.520306E-01  4.507950E-01
  4.737582E+00 -4.415549E-01  4.403483E-01
  4.854600E+00 -4.305194E-01  4.293432E-01
  4.974509E+00 -4.189634E-01  4.178189E-01
  5.097379E+00 -4.069275E-01  4.058158E-01
  5.223284E+00 -3.944530E-01  3.933754E-01
  5.352300E+00 -3.815828E-01  3.805402E-01
  5.484501E+00 -3.683611E-01  3.673545E-01
  5.619969E+00 -3.548342E-01  3.538644E-01
  5.758782E+00 -3.410497E-01  3.401174E-01
  5.901024E+00 -3.270575E-01  3.261633E-01
  6.046779E+00 -3.129091E-01  3.120535E-01
  6.196134E+00 -2.986576E-01  2.978408E-01
  6.349179E+00 -2.843574E-01  2.835796E-01
  6.506004E+00 -2.700635E-01  2.693246E-01
  6.666702E+00 -2.558312E-01  2.551312E-01
  6.831369E+00 -2.417155E-01  2.410540E-01
  7.000104E+00 -2.277700E-01  2.271466E-01
  7.173007E+00 -2.140469E-01  2.134609E-01
  7.350180E+00 -2.005956E-01  2.000464E-01
  7.531730E+00 -1.874627E-01  1.869495E-01
  7.717763E+00 -1.746912E-01  1.742128E-01
  7.908392E+00 -1.623199E-01  1.618753E-01
  8.103729E+00 -1.503832E-01  1.499713E-01
  8.303891E+00 -1.389109E-01  1.385305E-01
  8.508998E+00 -1.279280E-01  1.275776E-01
  8.719170E+00 -1.174545E-01  1.171328E-01
  8.934533E+00 -1.075054E-01  1.072109E-01
  9.155216E+00 -9.809096E-02  9.782224E-02
  9.381350E+00 -8.921690E-02  8.897249E-02
  9.613069E+00 -8.088442E-02  8.066283E-02
  9.850512E+00 -7.309063E-02  7.289040E-02
  1.009382E+01 -6.582884E-02  6.564849E-02
  1.034314E+01 -5.908888E-02  5.892700E-02
  1.059861E+01 -5.285753E-02  5.271272E-02
  1.086040E+01 -4.711885E-02  4.698976E-02
  1.112865E+01 -4.185460E-02  4.173994E-02
  1.140353E+01 -3.704461E-02  3.694314E-02
  1.168520E+01 -3.266719E-02  3.257770E-02
  1.197382E+01 -2.869942E-02  2.862081E-02
  1.226957E+01 -2.511758E-02  2.504878E-02
  1.257263E+01 -2.189742E-02  2.183744E-02
  1.288318E+01 -1.901446E-02  1.896238E-02
  1.320139E+01 -1.644429E-02  1.639926E-02
  1.352746E+01 -1.416281E-02  1.412402E-02
  1.386159E+01 -1.214639E-02  1.211313E-02
  1.420397E+01 -1.037215E-02  1.034375E-02
  1.455481E+01 -8.818028E-03  8.793885E-03
  1.491432E+01 -7.462978E-03  7.442547E-03
  1.528270E+01 -6.287031E-03  6.269820E-03
  1.566018E+01 -5.271388E-03  5.256959E-03
  1.604699E+01 -4.398475E-03  4.386436E-03
  1.644335E+01 -3.651968E-03  3.641974E-03
  1.684950E+01 -3.016811E-03  3.008556E-03
  1.726568E+01 -2.479205E-03  2.472421E-03
  1.769214E+01 -2.026586E-03  2.021041E-03
  1.812914E+01 -1.647592E-03  1.643085E-03
  1.857693E+01 -1.332012E-03  1.328369E-03
  1.903578E+01 -1.070733E-03  1.067804E-03
  1.950596E+01 -8.556705E-04  8.533304E-04
  1.998776E+01 -6.797070E-04  6.778483E-04
  2.048146E+01 -5.366133E-04  5.351461E-04
  2.098735E+01 -4.209778E-04  4.198269E-04
  2.150574E+01 -3.281291E-04  3.272321E-04
  2.203693E+01 -2.540675E-04  2.533730E-04
  2.258124E+01 -1.953903E-04  1.948563E-04
  2.313900E+01 -1.492222E-04  1.488144E-04
  2.371053E+01 -1.131526E-04  1.128434E-04
  2.429618E+01 -8.517628E-05  8.494360E-05
  2.489630E+01 -6.363797E-05  6.346415E-05
  2.551124E+01 -4.718194E-05  4.705309E-05
  2.614137E+01 -3.470673E-05  3.461196E-05
  2.678706E+01 -2.532470E-05  2.525556E-05
  2.744870E+01 -1.832651E-05  1.827649E-05
  2.812668E+01 -1.315014E-05  1.311426E-05
  2.882141E+01 -9.354147E-06  9.328625E-06
  2.953330E+01 -6.594873E-06  6.576883E-06
  3.026277E+01 -4.607236E-06  4.594671E-06
  3.101026E+01 -3.188652E-06  3.179957E-06
  3.177621E+01 -2.185771E-06  2.179812E-06
  3.256109E+01 -1.483642E-06  1.479598E-06
  3.336535E+01 -9.969497E-07  9.942331E-07
  3.418947E+01 -6.630220E-07  6.612158E-07
  3.503395E+01 -4.362955E-07  4.351073E-07
  3.589929E+01 -2.839989E-07  2.832256E-07
  3.678600E+01 -1.828174E-07  1.823198E-07
  3.769461E+01 -1.163490E-07  1.160323E-07
  3.862567E+01 -7.318588E-08  7.298677E-08
  3.957973E+01 -4.548673E-08  4.536301E-08
  4.055734E+01 -2.792570E-08  2.784977E-08
  4.155911E+01 -1.692979E-08  1.688378E-08
  4.258562E+01 -1.013188E-08  1.010435E-08
  4.363749E+01 -5.983812E-09  5.967557E-09
  4.471533E+01 -3.486350E-09  3.476883E-09
  4.581980E+01 -2.003184E-09  1.997746E-09
  4.695155E+01 -1.134684E-09  1.131605E-09
  4.811125E+01 -6.333987E-10  6.316804E-10
  4.929960E+01 -3.483107E-10  3.473662E-10
  5.051730E+01 -1.886163E-10  1.881050E-10
  5.176508E+01 -1.005415E-10  1.002691E-10
  5.304368E+01 -5.273406E-11  5.259122E-11
  5.435385E+01 -2.720436E-11  2.713070E-11
  5.569640E+01 -1.379761E-11  1.376027E-11
  5.707210E+01 -6.877007E-12  6.858404E-12
  5.848178E+01 -3.366910E-12  3.357806E-12
  5.992628E+01 -1.618458E-12  1.614084E-12
  6.140646E+01 -7.634926E-13  7.614301E-13
  6.292320E+01 -3.532908E-13  3.523369E-13
  6.447740E+01 -1.602737E-13  1.598412E-13
  6.606999E+01 -7.124893E-14  7.105674E-14
  6.770192E+01 -3.101216E-14  3.092855E-14
  6.937416E+01 -1.320728E-14  1.317168E-14
  7.108770E+01  0.000000E+00  0.000000E+00
  7.284356E+01  0.000000E+00  0.000000E+00
  7.464280E+01  0.000000E+00  0.000000E+00
  7.648648E+01  0.000000E+00  0.000000E+00
