RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220D-16
 N =            7     M =           10

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
   98  153     0     0  con    0  1.0D+00  1.8D-05  2.513D-08  1.414D-06
   99  160     0     0  con    6  5.0D+00  5.2D-05  1.264D-07  1.414D-06
  100  165     0     0  con    4  5.7D-01  3.3D-05  9.253D-08  1.414D-06
  101  178     0     0  con   12  1.0D-01  4.5D-05  1.519D-07  1.414D-06
  102  192     0     0  con   13  1.7D-05  2.0D-08  1.519D-07  1.414D-06

CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH             

 Warning:  more than 10 function and gradient
   evaluations in the last line search.  Termination
   may possibly be caused by a bad search direction.

 Total User time 6.436E+02 seconds.

